"id","nombre_formateado","popularidad_categoria","velocidad_categoria","eficiencia","fecha_procesamiento"
"760","scala","Moderado","Lento",3113.5,"2025-03-20T00:00:00.000Z"
"761","swift","Poco Usado","Rápido",1177,"2025-03-20T00:00:00.000Z"
"762","f#","Poco Usado","Lento",717.5,"2025-03-20T00:00:00.000Z"
"763","scala","Poco Usado","Muy Rápido",296,"2025-03-20T00:00:00.000Z"
"764","lua","Muy Popular","Rápido",4373,"2025-03-20T00:00:00.000Z"
"765","kotlin","Muy Popular","Rápido",4327.5,"2025-03-20T00:00:00.000Z"
"766","swift","Poco Usado","Lento",1261,"2025-03-20T00:00:00.000Z"
"767","f#","Poco Usado","Lento",769.5,"2025-03-20T00:00:00.000Z"
"768","f#","Moderado","Muy Rápido",2489,"2025-03-20T00:00:00.000Z"
"769","c#","Moderado","Muy Rápido",1649,"2025-03-20T00:00:00.000Z"
"770","php","Moderado","Lento",1856,"2025-03-20T00:00:00.000Z"
"771","dart","Muy Popular","Lento",4913,"2025-03-20T00:00:00.000Z"
"772","c++","Muy Popular","Lento",3668.5,"2025-03-20T00:00:00.000Z"
"773","c++","Muy Popular","Lento",4862,"2025-03-20T00:00:00.000Z"
"774","php","Moderado","Lento",2056.5,"2025-03-20T00:00:00.000Z"
"775","java","Poco Usado","Rápido",132,"2025-03-20T00:00:00.000Z"
"776","ruby","Poco Usado","Rápido",421,"2025-03-20T00:00:00.000Z"
"777","javascript","Moderado","Rápido",1932.5,"2025-03-20T00:00:00.000Z"
"778","ruby","Poco Usado","Rápido",1370,"2025-03-20T00:00:00.000Z"
"779","c++","Moderado","Lento",2764.5,"2025-03-20T00:00:00.000Z"
"780","rust","Poco Usado","Muy Rápido",1337.5,"2025-03-20T00:00:00.000Z"
"781","typescript","Poco Usado","Lento",64,"2025-03-20T00:00:00.000Z"
"782","java","Poco Usado","Rápido",776.5,"2025-03-20T00:00:00.000Z"
"783","rust","Muy Popular","Rápido",3682.5,"2025-03-20T00:00:00.000Z"
"784","objective-c","Muy Popular","Muy Rápido",4189,"2025-03-20T00:00:00.000Z"
"785","swift","Poco Usado","Muy Rápido",188.5,"2025-03-20T00:00:00.000Z"
"786","ruby","Poco Usado","Muy Rápido",144.5,"2025-03-20T00:00:00.000Z"
"787","dart","Moderado","Lento",3462.5,"2025-03-20T00:00:00.000Z"
"788","swift","Muy Popular","Muy Rápido",3940.5,"2025-03-20T00:00:00.000Z"
"789","swift","Moderado","Rápido",1682.5,"2025-03-20T00:00:00.000Z"
"790","c#","Poco Usado","Lento",42,"2025-03-20T00:00:00.000Z"
"791","typescript","Muy Popular","Rápido",4181.5,"2025-03-20T00:00:00.000Z"
"792","ruby","Moderado","Muy Rápido",3485.5,"2025-03-20T00:00:00.000Z"
"793","perl","Muy Popular","Lento",4712.5,"2025-03-20T00:00:00.000Z"
"794","lua","Muy Popular","Lento",395.5,"2025-03-20T00:00:00.000Z"
"795","f#","Moderado","Muy Rápido",3439,"2025-03-20T00:00:00.000Z"
"796","ruby","Muy Popular","Muy Rápido",3743.5,"2025-03-20T00:00:00.000Z"
"797","python","Moderado","Rápido",1582.5,"2025-03-20T00:00:00.000Z"
"798","scala","Moderado","Rápido",1584.5,"2025-03-20T00:00:00.000Z"
"799","swift","Muy Popular","Muy Rápido",3838.5,"2025-03-20T00:00:00.000Z"
"800","java","Poco Usado","Muy Rápido",1036.5,"2025-03-20T00:00:00.000Z"
"801","perl","Poco Usado","Lento",107.5,"2025-03-20T00:00:00.000Z"
"802","r","Poco Usado","Rápido",384.5,"2025-03-20T00:00:00.000Z"
"803","ruby","Muy Popular","Muy Rápido",4549,"2025-03-20T00:00:00.000Z"
"804","perl","Moderado","Rápido",1670.5,"2025-03-20T00:00:00.000Z"
"805","swift","Moderado","Muy Rápido",2498,"2025-03-20T00:00:00.000Z"
"806","java","Poco Usado","Lento",862,"2025-03-20T00:00:00.000Z"
"807","go","Poco Usado","Rápido",1324.5,"2025-03-20T00:00:00.000Z"
"808","lua","Poco Usado","Rápido",122.5,"2025-03-20T00:00:00.000Z"
"809","objective-c","Poco Usado","Muy Rápido",696,"2025-03-20T00:00:00.000Z"
"810","go","Poco Usado","Rápido",177,"2025-03-20T00:00:00.000Z"
"811","javascript","Poco Usado","Rápido",826,"2025-03-20T00:00:00.000Z"
"812","scala","Muy Popular","Rápido",3984.5,"2025-03-20T00:00:00.000Z"
"813","r","Moderado","Lento",295.5,"2025-03-20T00:00:00.000Z"
"814","python","Poco Usado","Rápido",279,"2025-03-20T00:00:00.000Z"
"815","haskell","Poco Usado","Rápido",1182.5,"2025-03-20T00:00:00.000Z"
"816","scala","Poco Usado","Rápido",1320.5,"2025-03-20T00:00:00.000Z"
"817","rust","Muy Popular","Lento",3559.5,"2025-03-20T00:00:00.000Z"
"818","php","Muy Popular","Rápido",4270,"2025-03-20T00:00:00.000Z"
"819","f#","Moderado","Rápido",3328.5,"2025-03-20T00:00:00.000Z"
"820","objective-c","Poco Usado","Muy Rápido",1143.5,"2025-03-20T00:00:00.000Z"
"821","rust","Muy Popular","Lento",3712.5,"2025-03-20T00:00:00.000Z"
"822","haskell","Muy Popular","Lento",4605,"2025-03-20T00:00:00.000Z"
"823","r","Moderado","Lento",3458,"2025-03-20T00:00:00.000Z"
"824","lua","Moderado","Rápido",1630.5,"2025-03-20T00:00:00.000Z"
"825","lua","Poco Usado","Rápido",133,"2025-03-20T00:00:00.000Z"
"826","lua","Muy Popular","Rápido",4782,"2025-03-20T00:00:00.000Z"
"827","python","Moderado","Lento",2112,"2025-03-20T00:00:00.000Z"
"828","rust","Muy Popular","Muy Rápido",3744.5,"2025-03-20T00:00:00.000Z"
"829","java","Moderado","Lento",1713,"2025-03-20T00:00:00.000Z"
"830","java","Moderado","Rápido",3371,"2025-03-20T00:00:00.000Z"
"831","scala","Poco Usado","Muy Rápido",291,"2025-03-20T00:00:00.000Z"
"832","ruby","Muy Popular","Lento",4162,"2025-03-20T00:00:00.000Z"
"833","rust","Poco Usado","Muy Rápido",296.5,"2025-03-20T00:00:00.000Z"
"834","r","Poco Usado","Rápido",1172.5,"2025-03-20T00:00:00.000Z"
"835","typescript","Moderado","Muy Rápido",3090,"2025-03-20T00:00:00.000Z"
"836","javascript","Poco Usado","Rápido",384,"2025-03-20T00:00:00.000Z"
"837","scala","Poco Usado","Rápido",1475.5,"2025-03-20T00:00:00.000Z"
"838","haskell","Moderado","Muy Rápido",2896,"2025-03-20T00:00:00.000Z"
"839","c++","Muy Popular","Lento",4662.5,"2025-03-20T00:00:00.000Z"
"840","perl","Moderado","Muy Rápido",2437.5,"2025-03-20T00:00:00.000Z"
"841","c++","Poco Usado","Muy Rápido",385.5,"2025-03-20T00:00:00.000Z"
"842","dart","Moderado","Lento",2405.5,"2025-03-20T00:00:00.000Z"
"843","lua","Muy Popular","Rápido",4685,"2025-03-20T00:00:00.000Z"
"844","r","Muy Popular","Lento",4419,"2025-03-20T00:00:00.000Z"
"845","rust","Poco Usado","Muy Rápido",1287,"2025-03-20T00:00:00.000Z"
"846","swift","Moderado","Muy Rápido",1590,"2025-03-20T00:00:00.000Z"
"847","scala","Moderado","Lento",2169,"2025-03-20T00:00:00.000Z"
"848","f#","Moderado","Muy Rápido",1938,"2025-03-20T00:00:00.000Z"
"849","go","Moderado","Rápido",2832.5,"2025-03-20T00:00:00.000Z"
"850","python","Muy Popular","Lento",3965.5,"2025-03-20T00:00:00.000Z"
"851","python","Poco Usado","Muy Rápido",7550,"2025-03-20T00:00:00.000Z"
"852","kotlin","Poco Usado","Lento",556,"2025-03-20T00:00:00.000Z"
"853","rust","Muy Popular","Lento",4063,"2025-03-20T00:00:00.000Z"
"854","r","Moderado","Lento",2964.5,"2025-03-20T00:00:00.000Z"
"855","kotlin","Muy Popular","Lento",3667,"2025-03-20T00:00:00.000Z"
"856","typescript","Moderado","Muy Rápido",2848,"2025-03-20T00:00:00.000Z"
"857","c#","Poco Usado","Muy Rápido",1194.5,"2025-03-20T00:00:00.000Z"
"858","php","Muy Popular","Rápido",4975.5,"2025-03-20T00:00:00.000Z"
"859","php","Muy Popular","Muy Rápido",4899.5,"2025-03-20T00:00:00.000Z"
"860","javascript","Muy Popular","Muy Rápido",4789,"2025-03-20T00:00:00.000Z"
"861","python","Muy Popular","Rápido",3629.5,"2025-03-20T00:00:00.000Z"
"862","kotlin","Poco Usado","Rápido",270,"2025-03-20T00:00:00.000Z"
"863","rust","Moderado","Muy Rápido",1886.5,"2025-03-20T00:00:00.000Z"
"864","swift","Poco Usado","Lento",662.5,"2025-03-20T00:00:00.000Z"
"865","perl","Moderado","Muy Rápido",3488.5,"2025-03-20T00:00:00.000Z"
"866","go","Muy Popular","Muy Rápido",4936.5,"2025-03-20T00:00:00.000Z"
"867","php","Poco Usado","Lento",64,"2025-03-20T00:00:00.000Z"
"868","haskell","Muy Popular","Lento",405.5,"2025-03-20T00:00:00.000Z"
"869","kotlin","Moderado","Muy Rápido",2688.5,"2025-03-20T00:00:00.000Z"
"870","haskell","Moderado","Rápido",3478.5,"2025-03-20T00:00:00.000Z"
"871","r","Moderado","Muy Rápido",3486,"2025-03-20T00:00:00.000Z"
"872","javascript","Muy Popular","Lento",3766,"2025-03-20T00:00:00.000Z"
"873","go","Moderado","Muy Rápido",1946,"2025-03-20T00:00:00.000Z"
"874","lua","Muy Popular","Lento",4861,"2025-03-20T00:00:00.000Z"
"875","kotlin","Moderado","Rápido",3331.5,"2025-03-20T00:00:00.000Z"
"876","dart","Muy Popular","Rápido",4975.5,"2025-03-20T00:00:00.000Z"
"877","swift","Moderado","Muy Rápido",1891,"2025-03-20T00:00:00.000Z"
"878","swift","Muy Popular","Lento",4418.5,"2025-03-20T00:00:00.000Z"
"879","go","Poco Usado","Rápido",125,"2025-03-20T00:00:00.000Z"
"880","r","Poco Usado","Lento",18,"2025-03-20T00:00:00.000Z"
"881","javascript","Muy Popular","Muy Rápido",5045.5,"2025-03-20T00:00:00.000Z"
"882","java","Poco Usado","Lento",1465,"2025-03-20T00:00:00.000Z"
"883","javascript","Muy Popular","Rápido",3731.5,"2025-03-20T00:00:00.000Z"
"884","scala","Muy Popular","Muy Rápido",4543,"2025-03-20T00:00:00.000Z"
"885","c++","Muy Popular","Rápido",5024,"2025-03-20T00:00:00.000Z"
"886","go","Moderado","Lento",2417.5,"2025-03-20T00:00:00.000Z"
"887","typescript","Poco Usado","Lento",83,"2025-03-20T00:00:00.000Z"
"888","kotlin","Moderado","Rápido",1525.5,"2025-03-20T00:00:00.000Z"
"889","kotlin","Moderado","Lento",338.5,"2025-03-20T00:00:00.000Z"
"890","swift","Moderado","Lento",201,"2025-03-20T00:00:00.000Z"
"891","typescript","Moderado","Muy Rápido",2239.5,"2025-03-20T00:00:00.000Z"
"892","go","Moderado","Rápido",2173.5,"2025-03-20T00:00:00.000Z"
"893","f#","Muy Popular","Muy Rápido",4740.5,"2025-03-20T00:00:00.000Z"
"894","rust","Muy Popular","Lento",477,"2025-03-20T00:00:00.000Z"
"895","objective-c","Muy Popular","Lento",4709,"2025-03-20T00:00:00.000Z"
"896","javascript","Poco Usado","Muy Rápido",543,"2025-03-20T00:00:00.000Z"
"897","r","Moderado","Rápido",2825.5,"2025-03-20T00:00:00.000Z"
"898","dart","Muy Popular","Rápido",4273,"2025-03-20T00:00:00.000Z"
"899","php","Moderado","Lento",2659,"2025-03-20T00:00:00.000Z"
"900","haskell","Poco Usado","Lento",358.5,"2025-03-20T00:00:00.000Z"
"901","lua","Poco Usado","Lento",1361,"2025-03-20T00:00:00.000Z"
"902","typescript","Poco Usado","Lento",1005,"2025-03-20T00:00:00.000Z"
"903","javascript","Moderado","Rápido",2820,"2025-03-20T00:00:00.000Z"
"904","r","Poco Usado","Muy Rápido",188,"2025-03-20T00:00:00.000Z"
"905","objective-c","Muy Popular","Rápido",4423.5,"2025-03-20T00:00:00.000Z"
"906","c#","Poco Usado","Rápido",1480.5,"2025-03-20T00:00:00.000Z"
"907","c#","Poco Usado","Muy Rápido",1036,"2025-03-20T00:00:00.000Z"
"908","f#","Moderado","Rápido",2379.5,"2025-03-20T00:00:00.000Z"
"909","dart","Poco Usado","Muy Rápido",193.5,"2025-03-20T00:00:00.000Z"
"910","r","Muy Popular","Muy Rápido",4498,"2025-03-20T00:00:00.000Z"
"911","objective-c","Moderado","Muy Rápido",2792.5,"2025-03-20T00:00:00.000Z"
"912","perl","Poco Usado","Muy Rápido",999.5,"2025-03-20T00:00:00.000Z"
"913","java","Poco Usado","Rápido",332,"2025-03-20T00:00:00.000Z"
"914","scala","Muy Popular","Muy Rápido",3846.5,"2025-03-20T00:00:00.000Z"
"915","php","Poco Usado","Muy Rápido",488.5,"2025-03-20T00:00:00.000Z"
"916","scala","Moderado","Lento",2513.5,"2025-03-20T00:00:00.000Z"
"917","dart","Muy Popular","Rápido",3634.5,"2025-03-20T00:00:00.000Z"
"918","lua","Muy Popular","Rápido",4535,"2025-03-20T00:00:00.000Z"
"919","dart","Muy Popular","Muy Rápido",4398,"2025-03-20T00:00:00.000Z"
"920","java","Moderado","Muy Rápido",2291,"2025-03-20T00:00:00.000Z"
"921","c#","Poco Usado","Lento",1260,"2025-03-20T00:00:00.000Z"
"922","r","Moderado","Rápido",2477.5,"2025-03-20T00:00:00.000Z"
"923","haskell","Poco Usado","Rápido",634.5,"2025-03-20T00:00:00.000Z"
"924","javascript","Muy Popular","Lento",4719,"2025-03-20T00:00:00.000Z"
"925","rust","Moderado","Muy Rápido",2794.5,"2025-03-20T00:00:00.000Z"
"926","dart","Moderado","Lento",2968.5,"2025-03-20T00:00:00.000Z"
"927","c#","Muy Popular","Rápido",4282,"2025-03-20T00:00:00.000Z"
"928","scala","Moderado","Muy Rápido",1941,"2025-03-20T00:00:00.000Z"
"929","ruby","Muy Popular","Lento",3712.5,"2025-03-20T00:00:00.000Z"
"930","haskell","Moderado","Lento",1707,"2025-03-20T00:00:00.000Z"
"931","python","Moderado","Lento",2719,"2025-03-20T00:00:00.000Z"
"932","dart","Moderado","Lento",196.5,"2025-03-20T00:00:00.000Z"
"933","ruby","Muy Popular","Muy Rápido",4942,"2025-03-20T00:00:00.000Z"
"934","ruby","Muy Popular","Rápido",4623,"2025-03-20T00:00:00.000Z"
"935","dart","Muy Popular","Muy Rápido",4347.5,"2025-03-20T00:00:00.000Z"
"936","lua","Poco Usado","Lento",107,"2025-03-20T00:00:00.000Z"
"937","scala","Moderado","Lento",1612.5,"2025-03-20T00:00:00.000Z"
"938","python","Moderado","Rápido",1583.5,"2025-03-20T00:00:00.000Z"
"939","c++","Muy Popular","Rápido",4885,"2025-03-20T00:00:00.000Z"
"940","lua","Poco Usado","Rápido",1134,"2025-03-20T00:00:00.000Z"
"941","go","Moderado","Muy Rápido",3342.5,"2025-03-20T00:00:00.000Z"
"942","ruby","Poco Usado","Muy Rápido",3050,"2025-03-20T00:00:00.000Z"
"943","java","Poco Usado","Lento",33,"2025-03-20T00:00:00.000Z"
"944","r","Muy Popular","Lento",4011,"2025-03-20T00:00:00.000Z"
"945","f#","Moderado","Rápido",1721.5,"2025-03-20T00:00:00.000Z"
"946","haskell","Muy Popular","Lento",4657,"2025-03-20T00:00:00.000Z"
"947","go","Moderado","Muy Rápido",1840,"2025-03-20T00:00:00.000Z"
"948","php","Poco Usado","Muy Rápido",87,"2025-03-20T00:00:00.000Z"
"949","php","Moderado","Lento",1663,"2025-03-20T00:00:00.000Z"
"950","php","Moderado","Rápido",1726,"2025-03-20T00:00:00.000Z"
"951","scala","Moderado","Lento",163.5,"2025-03-20T00:00:00.000Z"
"952","python","Moderado","Muy Rápido",1989,"2025-03-20T00:00:00.000Z"
"953","rust","Poco Usado","Muy Rápido",1295.5,"2025-03-20T00:00:00.000Z"
"954","f#","Poco Usado","Rápido",1334.5,"2025-03-20T00:00:00.000Z"
"955","c#","Muy Popular","Muy Rápido",4698,"2025-03-20T00:00:00.000Z"
"956","ruby","Muy Popular","Rápido",4428,"2025-03-20T00:00:00.000Z"
"957","c#","Poco Usado","Muy Rápido",591.5,"2025-03-20T00:00:00.000Z"
"958","haskell","Poco Usado","Muy Rápido",1085.5,"2025-03-20T00:00:00.000Z"
"959","objective-c","Moderado","Lento",290.5,"2025-03-20T00:00:00.000Z"
"960","perl","Muy Popular","Lento",4916,"2025-03-20T00:00:00.000Z"
"961","c#","Muy Popular","Rápido",4276,"2025-03-20T00:00:00.000Z"
"962","perl","Muy Popular","Lento",4661.5,"2025-03-20T00:00:00.000Z"
"963","r","Moderado","Rápido",2174,"2025-03-20T00:00:00.000Z"
"964","r","Poco Usado","Muy Rápido",1094,"2025-03-20T00:00:00.000Z"
"965","scala","Poco Usado","Muy Rápido",1239.5,"2025-03-20T00:00:00.000Z"
"966","f#","Moderado","Lento",166,"2025-03-20T00:00:00.000Z"
"967","python","Moderado","Rápido",1772,"2025-03-20T00:00:00.000Z"
"968","lua","Muy Popular","Rápido",4077.5,"2025-03-20T00:00:00.000Z"
"969","rust","Poco Usado","Muy Rápido",887,"2025-03-20T00:00:00.000Z"
"970","r","Muy Popular","Rápido",4224.5,"2025-03-20T00:00:00.000Z"
"971","lua","Muy Popular","Rápido",4283,"2025-03-20T00:00:00.000Z"
"972","rust","Moderado","Rápido",3335,"2025-03-20T00:00:00.000Z"
"973","lua","Moderado","Rápido",2672,"2025-03-20T00:00:00.000Z"
"974","lua","Moderado","Muy Rápido",2794,"2025-03-20T00:00:00.000Z"
"975","ruby","Poco Usado","Muy Rápido",446.5,"2025-03-20T00:00:00.000Z"
"976","kotlin","Poco Usado","Muy Rápido",1097.5,"2025-03-20T00:00:00.000Z"
"977","python","Moderado","Lento",3265.5,"2025-03-20T00:00:00.000Z"
"978","f#","Muy Popular","Muy Rápido",4793,"2025-03-20T00:00:00.000Z"
"979","perl","Poco Usado","Rápido",1134,"2025-03-20T00:00:00.000Z"
"980","swift","Moderado","Rápido",2578.5,"2025-03-20T00:00:00.000Z"
"981","kotlin","Moderado","Lento",3017,"2025-03-20T00:00:00.000Z"
"982","lua","Poco Usado","Muy Rápido",1337.5,"2025-03-20T00:00:00.000Z"
"983","c#","Moderado","Muy Rápido",1839,"2025-03-20T00:00:00.000Z"
"984","objective-c","Moderado","Rápido",2778,"2025-03-20T00:00:00.000Z"
"985","go","Moderado","Rápido",1580.5,"2025-03-20T00:00:00.000Z"
"986","objective-c","Muy Popular","Muy Rápido",5040,"2025-03-20T00:00:00.000Z"
"987","rust","Moderado","Muy Rápido",1992.5,"2025-03-20T00:00:00.000Z"
"988","php","Muy Popular","Muy Rápido",4395,"2025-03-20T00:00:00.000Z"
"989","javascript","Poco Usado","Muy Rápido",1494.5,"2025-03-20T00:00:00.000Z"
"990","scala","Muy Popular","Muy Rápido",4193,"2025-03-20T00:00:00.000Z"
"991","javascript","Moderado","Rápido",1582.5,"2025-03-20T00:00:00.000Z"
"992","kotlin","Moderado","Muy Rápido",2535.5,"2025-03-20T00:00:00.000Z"
"993","php","Muy Popular","Lento",5008.5,"2025-03-20T00:00:00.000Z"
"994","go","Poco Usado","Lento",317.5,"2025-03-20T00:00:00.000Z"
"995","c#","Moderado","Muy Rápido",1793,"2025-03-20T00:00:00.000Z"
"996","perl","Muy Popular","Muy Rápido",3941,"2025-03-20T00:00:00.000Z"
"997","kotlin","Moderado","Rápido",3083,"2025-03-20T00:00:00.000Z"
"998","objective-c","Moderado","Lento",1511.5,"2025-03-20T00:00:00.000Z"
"999","typescript","Moderado","Rápido",1920,"2025-03-20T00:00:00.000Z"
"1000","swift","Moderado","Lento",2158,"2025-03-20T00:00:00.000Z"
"1001","kotlin","Moderado","Lento",3269,"2025-03-20T00:00:00.000Z"
"1002","go","Muy Popular","Lento",4210,"2025-03-20T00:00:00.000Z"
"1003","scala","Muy Popular","Muy Rápido",4038.5,"2025-03-20T00:00:00.000Z"
"1004","c++","Moderado","Lento",274,"2025-03-20T00:00:00.000Z"
"1005","go","Poco Usado","Rápido",1281.5,"2025-03-20T00:00:00.000Z"
"1006","java","Moderado","Muy Rápido",3140,"2025-03-20T00:00:00.000Z"
"1007","dart","Muy Popular","Rápido",4177.5,"2025-03-20T00:00:00.000Z"
"1008","haskell","Muy Popular","Rápido",4483,"2025-03-20T00:00:00.000Z"
"1009","kotlin","Moderado","Rápido",2872,"2025-03-20T00:00:00.000Z"
"1010","php","Moderado","Rápido",2972.5,"2025-03-20T00:00:00.000Z"
"1011","scala","Moderado","Rápido",1579.5,"2025-03-20T00:00:00.000Z"
"1012","rust","Muy Popular","Muy Rápido",4792,"2025-03-20T00:00:00.000Z"
"1013","r","Moderado","Lento",2564,"2025-03-20T00:00:00.000Z"
"1014","r","Moderado","Rápido",3378.5,"2025-03-20T00:00:00.000Z"
"1015","typescript","Poco Usado","Rápido",1126.5,"2025-03-20T00:00:00.000Z"
"1016","kotlin","Moderado","Lento",3358,"2025-03-20T00:00:00.000Z"
"1017","typescript","Moderado","Muy Rápido",1943,"2025-03-20T00:00:00.000Z"
"1018","perl","Moderado","Lento",2257.5,"2025-03-20T00:00:00.000Z"
"1019","kotlin","Moderado","Lento",322,"2025-03-20T00:00:00.000Z"
"1020","perl","Moderado","Lento",1761.5,"2025-03-20T00:00:00.000Z"
"1021","c++","Poco Usado","Lento",809.5,"2025-03-20T00:00:00.000Z"
"1022","php","Moderado","Rápido",2127,"2025-03-20T00:00:00.000Z"
"1023","ruby","Moderado","Rápido",2373,"2025-03-20T00:00:00.000Z"
"1024","lua","Poco Usado","Lento",1361.5,"2025-03-20T00:00:00.000Z"
"1025","scala","Moderado","Rápido",2222.5,"2025-03-20T00:00:00.000Z"
"1026","haskell","Muy Popular","Muy Rápido",4537,"2025-03-20T00:00:00.000Z"
"1027","kotlin","Muy Popular","Muy Rápido",4687,"2025-03-20T00:00:00.000Z"
"1028","dart","Poco Usado","Lento",53.5,"2025-03-20T00:00:00.000Z"
"1029","r","Muy Popular","Muy Rápido",4736,"2025-03-20T00:00:00.000Z"
"1030","ruby","Poco Usado","Lento",18.5,"2025-03-20T00:00:00.000Z"
"1031","dart","Poco Usado","Lento",209,"2025-03-20T00:00:00.000Z"
"1032","go","Moderado","Lento",258,"2025-03-20T00:00:00.000Z"
"1033","perl","Poco Usado","Rápido",71,"2025-03-20T00:00:00.000Z"
"1034","java","Poco Usado","Lento",305.5,"2025-03-20T00:00:00.000Z"
"1035","lua","Poco Usado","Muy Rápido",235.5,"2025-03-20T00:00:00.000Z"
"1036","lua","Muy Popular","Muy Rápido",4690,"2025-03-20T00:00:00.000Z"
"1037","c#","Poco Usado","Lento",1363,"2025-03-20T00:00:00.000Z"
"1038","f#","Moderado","Muy Rápido",1636.5,"2025-03-20T00:00:00.000Z"
"1039","objective-c","Moderado","Muy Rápido",2489,"2025-03-20T00:00:00.000Z"
"1040","php","Moderado","Lento",1658.5,"2025-03-20T00:00:00.000Z"
"1041","scala","Muy Popular","Lento",3908,"2025-03-20T00:00:00.000Z"
"1042","ruby","Muy Popular","Lento",3758,"2025-03-20T00:00:00.000Z"
"1043","typescript","Muy Popular","Muy Rápido",4994,"2025-03-20T00:00:00.000Z"
"1044","r","Muy Popular","Lento",3568.5,"2025-03-20T00:00:00.000Z"
"1045","lua","Poco Usado","Rápido",334.5,"2025-03-20T00:00:00.000Z"
"1046","c#","Poco Usado","Muy Rápido",1146,"2025-03-20T00:00:00.000Z"
"1047","haskell","Poco Usado","Lento",116.5,"2025-03-20T00:00:00.000Z"
"1048","kotlin","Moderado","Lento",3410.5,"2025-03-20T00:00:00.000Z"
"1049","php","Moderado","Muy Rápido",1994.5,"2025-03-20T00:00:00.000Z"
"1050","javascript","Moderado","Rápido",2584.5,"2025-03-20T00:00:00.000Z"
"1051","dart","Poco Usado","Muy Rápido",1098.5,"2025-03-20T00:00:00.000Z"
"1052","objective-c","Moderado","Rápido",2426,"2025-03-20T00:00:00.000Z"
"1053","swift","Moderado","Lento",2610,"2025-03-20T00:00:00.000Z"
"1054","scala","Moderado","Lento",2369,"2025-03-20T00:00:00.000Z"
"1055","go","Muy Popular","Muy Rápido",4485.5,"2025-03-20T00:00:00.000Z"
"1056","kotlin","Poco Usado","Lento",118.5,"2025-03-20T00:00:00.000Z"
"1057","haskell","Poco Usado","Muy Rápido",1493,"2025-03-20T00:00:00.000Z"
"1058","objective-c","Muy Popular","Lento",3907.5,"2025-03-20T00:00:00.000Z"
"1059","go","Moderado","Lento",3061,"2025-03-20T00:00:00.000Z"
"1060","c++","Poco Usado","Muy Rápido",1397.5,"2025-03-20T00:00:00.000Z"
"1061","objective-c","Poco Usado","Lento",117,"2025-03-20T00:00:00.000Z"
"1062","typescript","Moderado","Lento",3064,"2025-03-20T00:00:00.000Z"
"1063","objective-c","Moderado","Rápido",3071,"2025-03-20T00:00:00.000Z"
